actividad,campo,lote,zona,estadio,servicio,fechaTeorica,mes,tipoInsumo,insumo,unidadMedida,ordenTrabajo,contratista,fechaReal,dosisTeoricas,hectareasTeoricas,dosisReales,hectareasReales,totalAplicado,estado,facturada,fechaFacturacion,responsable,precioUnitario,costoLabor,costoInsumo,empresa,cultivo,categoria,insumoServicio,tipoInsumoServicio,fecha,unidadesDosis,total,socio,puntoStock,numeroOrdenTrabajo,referencia,cateogria_Hacienda,agrupadorCategoriaHacienda,rodeoHacienda,tipoHacienda,cantidadAnimales,negocioHacienda,hsPersonal,hsMaquinarias,iD_IT_Orden_Trabajo,personal,referenciaAsiento,campania,tercero,cantidadResultado,observaciones,descripcion,recursosPersonal,recursosMaquinaria,tipoItem,toneladas,tarifaCatac,cultivoTercero,velocidadAplicacion,velocidadViento,estadoClima,caudal
ARROZ,LA TERESA,213,CENTRO,Preparacion de Suelo,2° Disco,2026-02-25T00:00:00,2,,,,1756,Agro Continental S.A.,2026-03-12T00:00:00,1,26.52,1,26.52,26.52,Confirmado,SI,2026-04-21T00:00:00,RAFAEL HEISECKE,33,875.16,0,Desarrollo del Sur SA,LA TERESA 213 ARROZ 26/27,Servicio,2° Disco,PREPARACION DE SUELO,2026-03-12T00:00:00,26.52,875.16,,,,2026 - OT - 1756,,,,,0,,0,0,79303,,,26/27,,0,,,,,Labor Tercero,0,0,,0,0,,0
AVENA,LA TERESA,.11C,CENTRO,Preparacion de Suelo,Desecacion imperator,2026-02-25T00:00:00,2,HERBICIDAS,FUEL 72 DMA,Litros,1770,,2026-03-12T00:00:00,1.5023,39.14,1.5023,39.14,58.8,Confirmado,NO,,RAFAEL HEISECKE,2.7,0,159.6008,Desarrollo del Sur SA,LA TERESA .11C AVENA 26/27,Insumo,FUEL 72 DMA,HERBICIDAS,2026-03-12T00:00:00,58.8,158.76,,DEP INSUMOS,,2026 - OT - 1770,,,,,0,,0,0,79320,,2026 - STK - 6007,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.11C,CENTRO,Preparacion de Suelo,Desecacion imperator,2026-02-25T00:00:00,2,HERBICIDAS,Glifotec Gold,Litros,1770,,2026-03-12T00:00:00,3.0123,39.14,3.0123,39.14,117.9,Confirmado,NO,,RAFAEL HEISECKE,3.3056,0,391.7935,Desarrollo del Sur SA,LA TERESA .11C AVENA 26/27,Insumo,Glifotec Gold,HERBICIDAS,2026-03-12T00:00:00,117.9,389.7302,,DEP INSUMOS,,2026 - OT - 1770,,,,,0,,0,0,79321,,2026 - STK - 6008,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.11C,CENTRO,Preparacion de Suelo,Desecacion imperator,2026-02-25T00:00:00,2,COADYUVANTE,IOP FULL,Litros,1770,,2026-03-12T00:00:00,0.2478,39.14,0.2478,39.14,9.7,Confirmado,NO,,RAFAEL HEISECKE,6,0,58.5085,Desarrollo del Sur SA,LA TERESA .11C AVENA 26/27,Insumo,IOP FULL,COADYUVANTE,2026-03-12T00:00:00,9.7,58.2,,DEP INSUMOS,,2026 - OT - 1770,,,,,0,,0,0,79322,,2026 - STK - 6009,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.11C,CENTRO,Preparacion de Suelo,Desecacion imperator,2026-02-25T00:00:00,2,,,,1770,Agro Continental S.A.,2026-03-12T00:00:00,1.0766,39.14,1.0766,39.14,42.14,Confirmado,SI,2026-04-21T00:00:00,RAFAEL HEISECKE,9,379.26,0,Desarrollo del Sur SA,LA TERESA .11C AVENA 26/27,Servicio,Desecacion imperator,PREPARACION DE SUELO,2026-03-12T00:00:00,42.14,379.26,,,,2026 - OT - 1770,,,,,0,,0,0,79323,,,26/27,,0,,,,,Labor Tercero,0,0,,0,0,,0
AVENA,LA TERESA,.09E,CENTRO,Preparacion de Suelo,Desecacion imperator,2026-02-25T00:00:00,2,HERBICIDAS,FUEL 72 DMA,Litros,1771,,2026-03-12T00:00:00,1.5026,32.81,1.5026,32.81,49.3,Confirmado,NO,,RAFAEL HEISECKE,2.7,0,133.815,Desarrollo del Sur SA,LA TERESA .09E AVENA 26/27,Insumo,FUEL 72 DMA,HERBICIDAS,2026-03-12T00:00:00,49.3,133.11,,DEP INSUMOS,,2026 - OT - 1771,,,,,0,,0,0,79324,,2026 - STK - 6013,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.09E,CENTRO,Preparacion de Suelo,Desecacion imperator,2026-02-25T00:00:00,2,HERBICIDAS,Glifotec Gold,Litros,1771,,2026-03-12T00:00:00,3.0143,32.81,3.0143,32.81,98.9,Confirmado,NO,,RAFAEL HEISECKE,3.3056,0,328.6546,Desarrollo del Sur SA,LA TERESA .09E AVENA 26/27,Insumo,Glifotec Gold,HERBICIDAS,2026-03-12T00:00:00,98.9,326.9238,,DEP INSUMOS,,2026 - OT - 1771,,,,,0,,0,0,79325,,2026 - STK - 6014,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.09E,CENTRO,Preparacion de Suelo,Desecacion imperator,2026-02-25T00:00:00,2,COADYUVANTE,IOP FULL,Litros,1771,,2026-03-12T00:00:00,0.2469,32.81,0.2469,32.81,8.1,Confirmado,NO,,RAFAEL HEISECKE,6,0,48.8576,Desarrollo del Sur SA,LA TERESA .09E AVENA 26/27,Insumo,IOP FULL,COADYUVANTE,2026-03-12T00:00:00,8.1,48.6,,DEP INSUMOS,,2026 - OT - 1771,,,,,0,,0,0,79326,,2026 - STK - 6015,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.09E,CENTRO,Preparacion de Suelo,Desecacion imperator,2026-02-25T00:00:00,2,,,,1771,Agro Continental S.A.,2026-03-12T00:00:00,1,32.81,1,32.81,32.81,Confirmado,SI,2026-04-21T00:00:00,RAFAEL HEISECKE,9,295.29,0,Desarrollo del Sur SA,LA TERESA .09E AVENA 26/27,Servicio,Desecacion imperator,PREPARACION DE SUELO,2026-03-12T00:00:00,32.81,295.29,,,,2026 - OT - 1771,,,,,0,,0,0,79327,,,26/27,,0,,,,,Labor Tercero,0,0,,0,0,,0
AVENA,LA TERESA,.11B,CENTRO,Preparacion de Suelo,Desecacion imperator,2026-02-25T00:00:00,2,HERBICIDAS,FUEL 72 DMA,Litros,1772,,2026-03-12T00:00:00,1.5019,41.48,1.5019,41.48,62.3,Confirmado,NO,,RAFAEL HEISECKE,2.7,0,169.1009,Desarrollo del Sur SA,LA TERESA .11B AVENA 26/27,Insumo,FUEL 72 DMA,HERBICIDAS,2026-03-12T00:00:00,62.3,168.21,,DEP INSUMOS,,2026 - OT - 1772,,,,,0,,0,0,79328,,2026 - STK - 6019,26/27,,0,,,,,Insumo,0,0,,0,0,,0
